7313,2557,94,6,0
9774,6123,70,9,0
5056,1834,100,8,0
9987,9060,96,8,0
3188,2303,79,7,0
3351,3245,53,9,0
8479,5911,96,7,0
9786,8219,54,6,0
9070,2968,97,6,0
5525,4373,71,6,0
6944,1552,88,8,0
6020,4878,77,8,0
3345,2381,83,7,0
7028,4964,52,8,0
3385,1321,81,9,0
3794,2515,55,8,0
2889,418,80,9,0
7446,7270,98,10,0
7002,6491,80,10,0
3723,2659,95,8,0
2652,152,90,10,0.04
6964,1707,79,9,0
9742,2752,71,9,0
9434,1432,84,10,0
9127,3088,72,7,0
2639,1359,83,10,0
6208,1695,76,9,0
6953,5875,57,6,0
8327,5221,86,9,0
5856,2919,96,9,0
4744,610,68,7,0
8388,6369,98,8,0
5523,609,86,8,0
7118,5887,84,6,0
9827,9441,79,10,0
7943,715,93,6,0
6432,1574,66,10,0
7412,4086,91,8,0
5507,3459,66,6,0
5692,548,74,10,0
7740,4007,63,9,0
3577,113,51,9,0.84
6634,2372,80,6,0
3904,3312,63,10,0
6960,6625,67,9,0
7909,3963,78,9,0
3542,1559,98,8,0
5515,1594,63,10,0
6940,3616,98,7,0
2653,853,90,10,0
8669,8104,99,8,0
5352,3021,84,10,0
6223,1779,81,7,0
7026,263,99,8,0.16
9225,4307,76,9,0
7383,5791,97,6,0
3547,653,87,10,0
8684,1255,83,10,0
9212,2365,51,10,0
3759,3617,64,7,0
9712,8642,65,7,0
8802,4946,94,9,0
3812,3514,53,8,0
5304,4390,73,10,0
2613,2299,72,9,0
4277,3789,90,9,0
4085,1425,76,10,0
3870,1744,52,8,0
8281,5925,55,8,0
6500,4775,67,8,0
7262,5898,70,9,0
3202,769,90,7,0
7435,3906,67,7,0
7928,1383,91,10,0
3116,2289,58,8,0
8861,4097,99,10,0
6519,1499,99,6,0
4081,2136,55,10,0
9466,6815,72,9,0
7894,5904,75,6,0
3754,374,75,7,0
8192,119,52,10,0.99
6441,6136,58,7,0
5286,4354,66,6,0
7648,3678,53,9,0
7295,3249,71,7,0
7859,959,58,10,0
5425,3348,79,10,0
5525,2735,99,7,0
3255,575,56,6,0
9277,3070,86,6,0
2935,2492,95,9,0
4227,3071,88,7,0
8922,3427,74,10,0
6906,2815,93,9,0
3566,1794,83,10,0
6955,3926,88,10,0
3860,2742,53,8,0
5550,1485,76,9,0
4942,1259,70,9,0
9663,8238,51,6,0
7202,2921,73,9,0
5921,1578,88,7,0
3750,1915,80,9,0
6905,4184,99,10,0
5212,5076,58,10,0
5036,2220,55,6,0
3121,1947,52,7,0
4783,1367,76,6,0
9451,5545,77,7,0
7561,5916,62,8,0
7547,1252,75,7,0
4978,4418,77,8,0
6477,1350,88,10,0
8622,2061,51,9,0
6777,3525,79,9,0
4293,2516,51,6,0
7180,6296,96,7,0
6520,796,81,7,0
5756,3491,91,8,0
8718,1888,80,7,0
5003,417,94,6,0
9486,9092,79,6,0
2628,2292,76,9,0
5241,5138,52,7,0
7498,7147,82,6,0
6181,290,95,9,0.08
7682,4309,97,8,0
6376,349,69,7,0.13
3087,2644,82,7,0
6212,1343,81,9,0
3668,3357,94,10,0
7017,1712,93,7,0
3919,1602,54,7,0
6828,876,64,6,0
9885,8563,63,6,0
6914,6242,59,9,0
6046,536,81,8,0
7253,6624,94,10,0
9641,3562,58,9,0
6460,4089,93,6,0
9858,6131,56,7,0
9294,6332,75,9,0
9758,5500,71,6,0
9141,621,99,9,0.01
4312,4080,72,8,0
6733,3731,62,7,0
6109,510,56,8,0.05
2653,62,68,9,0.85
8904,7857,74,7,0
6478,5262,58,8,0
5192,3724,56,9,0
5657,2646,96,7,0
8868,3570,69,6,0
6168,2881,81,7,0
7555,2460,70,8,0
6708,1042,73,6,0
5229,4663,85,10,0
8854,5682,53,9,0
5645,284,88,6,0.06
3697,690,76,9,0
4947,4291,60,8,0
6492,4536,71,7,0
4132,2776,78,8,0
5805,4899,96,6,0
8422,8248,58,6,0
2610,1754,97,9,0
5235,2280,93,10,0
9424,7733,62,8,0
2777,2468,96,10,0
3309,185,86,8,0.05
9254,3349,80,6,0
3389,3234,71,10,0
4886,1318,100,10,0
6292,3217,75,10,0
9172,6511,71,9,0
3476,2295,71,6,0
3605,3002,73,10,0
3587,2726,85,7,0
8748,8338,51,10,0
5440,1738,71,9,0
3728,1454,84,8,0
3013,1161,55,7,0
6712,1598,70,8,0
5562,2335,77,7,0
7443,3050,72,7,0
4425,1006,76,10,0
2933,222,85,6,0
9537,287,53,9,0.85
3731,1028,86,10,0
5219,217,89,9,0.18
5185,3099,55,7,0
8198,2739,94,10,0
9918,8471,94,9,0
7775,4908,86,6,0
4063,1870,68,6,0
7599,2986,90,6,0
8332,5597,72,6,0
7697,1476,59,6,0
8855,2662,59,9,0
9841,1311,80,7,0
7215,1076,70,7,0
6407,5655,80,6,0
6871,2832,78,7,0
2899,1044,84,10,0
5207,395,94,6,0
9863,447,77,7,0.18
3635,3112,88,10,0
5420,978,81,8,0
8447,2324,57,9,0
5287,2981,90,6,0
8530,2264,61,7,0
5252,4625,97,7,0
9889,4908,58,10,0
5099,2142,73,9,0
6432,576,90,10,0
7980,4270,62,10,0
3847,3095,63,9,0
4631,4313,77,6,0
3760,2595,51,8,0
6219,3138,73,10,0
9393,2069,98,7,0
6030,5189,72,10,0
5333,3620,52,10,0
8376,1488,77,6,0
2565,133,80,7,0.08
7461,6395,92,6,0
4581,1418,81,7,0
6739,6375,88,10,0
5086,3822,94,10,0
7379,4491,92,6,0
9752,3020,77,7,0
7344,2240,72,10,0
5411,328,62,10,0.17
8198,526,96,7,0.01
7015,2790,94,10,0
6878,4970,92,8,0
8793,1708,79,8,0
4644,4600,73,8,0
3358,2600,79,7,0
5361,4652,95,6,0
8810,3791,55,8,0
5552,3770,70,8,0
6361,1475,83,9,0
2526,923,78,6,0
7526,2250,95,6,0
4997,1591,66,10,0
2768,1015,97,6,0
4866,1020,52,8,0
6129,3035,86,8,0
4636,1049,77,10,0
4977,2141,82,7,0
7184,6870,65,6,0
3005,1137,57,9,0
4606,1013,66,8,0
3116,1663,86,7,0
9783,748,98,10,0
5313,270,79,9,0.13
5896,1213,92,9,0
5543,613,70,7,0
9674,1343,67,8,0
7901,3692,61,9,0
5722,769,69,9,0
7562,7380,70,8,0
4718,4250,53,9,0
5255,674,91,10,0
4604,1925,78,9,0
4469,1717,64,7,0
5035,3732,79,8,0
8113,1857,52,7,0
2858,1600,99,7,0
3208,1032,83,10,0
8482,7952,99,9,0
6410,5378,65,8,0
2801,2307,99,9,0
5924,3952,81,6,0
6835,714,51,7,0.02
4710,921,54,10,0
4932,109,78,8,0.77
7432,4288,62,7,0
8843,5318,94,6,0
6378,104,62,9,0.98
7063,5901,58,8,0
4058,2537,95,7,0
7144,3767,78,6,0
2958,976,62,8,0
8718,3090,55,9,0
7277,541,72,8,0.03
2788,1444,78,8,0
6106,2208,97,10,0
5466,5278,73,7,0
7854,4918,66,8,0
5466,2246,67,6,0
4852,327,100,8,0
9602,1242,68,6,0
6179,5343,57,8,0
9329,3169,56,6,0
4539,749,64,10,0
8027,3965,67,6,0
5573,2883,58,7,0
3366,1301,95,8,0
5427,3351,90,6,0
7824,782,61,9,0.01
5054,771,68,6,0
5751,4721,55,8,0
5563,4035,81,9,0
4980,4771,65,6,0
7814,7435,76,7,0
7706,3682,90,9,0
6072,3040,92,10,0
4617,2352,87,8,0
5889,3148,91,6,0
6675,6656,79,8,0
6975,2102,94,6,0
4750,4311,95,6,0
4905,370,83,7,0.01
4350,3231,62,8,0
6757,6475,67,10,0
4012,818,56,8,0
5410,3485,79,6,0
5462,5253,70,10,0
9907,5295,84,7,0
5581,3811,96,6,0
3211,2890,77,10,0
2992,876,79,7,0
8952,5303,80,7,0
4873,104,71,9,0.88
8027,4745,66,10,0
9229,7302,73,6,0
6941,1179,90,8,0
3999,333,86,8,0
6443,3433,98,6,0
5995,2348,52,6,0
7270,2241,95,8,0
2829,295,61,9,0.01
5688,1504,69,10,0
4894,2967,67,7,0
7999,760,57,6,0.01
4388,742,97,9,0
2866,1691,64,7,0
9155,84,64,7,0.99
5183,3706,57,8,0
6183,3886,66,7,0
5901,3316,57,8,0
6473,3668,66,6,0
4410,1601,76,10,0
8983,1628,80,9,0
5536,2096,61,7,0
4231,1442,77,9,0
9897,2557,57,7,0
3681,1453,58,8,0
2696,1762,62,9,0
6322,683,82,9,0
4669,449,82,10,0
7127,1647,90,10,0
8916,4847,57,7,0
7971,6777,92,7,0
3921,3564,74,7,0
7876,5537,52,8,0
5606,5355,55,9,0
9517,5240,93,7,0
3426,1662,78,10,0
6624,900,81,8,0
3333,1836,64,7,0
3124,1481,90,7,0
6471,3149,63,8,0
8017,4729,53,8,0
3790,3760,79,7,0
5372,5200,56,7,0
4509,483,56,6,0.01
5743,1194,65,7,0
8163,7862,67,10,0
3148,1492,76,10,0
3184,147,65,7,0.27
9386,2207,95,8,0
7366,4446,77,10,0
5929,4476,58,10,0
9003,8087,75,10,0
2795,1703,88,10,0
3931,119,70,8,0.61
8903,692,93,9,0
8586,8340,80,9,0
5499,4434,68,6,0
8612,749,76,6,0
8979,2387,56,10,0
5356,2673,66,8,0
4646,2296,79,7,0
8608,1130,83,9,0
7508,2460,71,6,0
7926,4461,54,7,0
5964,727,56,8,0
5442,1965,90,10,0
4736,2913,69,8,0
6447,2565,72,6,0
6721,4110,76,7,0
5435,4278,100,9,0
3092,1884,51,8,0
5251,2033,98,7,0
8451,8084,87,8,0
3196,500,96,8,0
7939,1145,73,8,0
6841,3889,73,8,0
7749,477,68,7,0.08
9902,9356,78,9,0
3931,523,79,9,0
6824,1001,56,7,0
2989,692,86,8,0
4806,1999,55,7,0
5687,2717,97,10,0
9696,9255,66,8,0
4689,3917,96,6,0
3898,1962,100,6,0
8063,7531,56,10,0
7538,4484,70,9,0
9917,2325,93,8,0
9638,92,78,8,0.99
9344,5738,62,6,0
5489,3207,66,6,0
9374,2041,100,6,0
4032,2553,55,9,0
4011,1519,62,10,0
6628,1097,75,6,0
9417,5482,74,9,0
6720,5413,89,6,0
6883,3602,52,9,0
5884,363,60,8,0.15
6929,5990,68,6,0
5995,392,96,10,0.01
3336,2124,59,6,0
2529,1324,94,6,0
9265,1197,99,10,0
2791,374,93,10,0
8083,3395,63,10,0
9801,5922,87,7,0
9775,8787,99,7,0
3605,421,85,9,0
4284,3743,67,7,0
3804,752,58,8,0
5239,3499,80,9,0
5340,3093,79,7,0
8258,2626,53,8,0
7641,2297,57,8,0
4819,384,58,6,0.04
7283,7025,99,10,0
4214,2586,55,7,0
6375,1698,77,9,0
5890,1580,90,7,0
3497,1765,77,10,0
5844,5244,84,8,0
4877,3913,62,10,0
8562,2224,95,8,0
3087,1863,61,9,0
5024,4409,72,8,0
7545,1118,68,7,0
8502,3764,54,6,0
2712,2109,100,9,0
8168,3266,60,10,0
3076,1073,89,8,0
3986,884,130,7,0
3043,581,189,9,0
7908,1140,145,7,0
7576,1205,182,10,0
9746,581,132,7,0
3267,509,76,7,0
5059,391,120,7,0
6326,987,192,9,0
6024,394,171,7,0
3166,274,95,6,0
2964,1000,103,6,0
7876,474,97,10,0.02
7083,937,113,10,0
2692,321,197,9,0
7366,615,237,9,0
5949,799,82,10,0
7409,422,114,6,0
5282,1172,123,7,0
4061,919,68,6,0
2843,1109,205,9,0
8472,295,169,9,0.02
6514,811,131,7,0
6977,324,106,7,0.04
3896,290,200,7,0
6306,389,223,6,0
3096,528,225,10,0
7386,274,143,9,0.04
9806,884,240,8,0
8489,808,59,9,0.02
2592,784,122,9,0
8738,1055,84,8,0
8170,373,152,6,0
9138,1005,181,8,0
6589,589,114,9,0
4256,592,223,7,0
2982,440,134,6,0
6290,518,236,6,0
6773,432,186,10,0
7469,459,61,10,0.18
4144,522,126,9,0
3948,756,73,6,0
6865,513,86,8,0.01
6634,1199,222,9,0
6551,447,196,10,0
9451,1011,136,9,0
3185,584,162,7,0
6718,255,168,9,0.01
6817,485,195,6,0
7548,595,136,7,0
3488,852,207,7,0
5197,600,85,9,0
3918,721,160,9,0
8681,567,229,9,0
9838,1118,179,9,0
3018,555,205,7,0
8462,517,225,6,0
4609,1249,78,6,0
3838,888,150,7,0
9484,719,249,9,0
3887,789,93,8,0
5651,665,228,7,0
4463,392,92,10,0
5100,558,222,9,0
2960,631,151,10,0
8180,573,55,6,0.09
3244,268,94,9,0
6736,1018,59,7,0
9876,954,215,8,0
9459,780,192,6,0
9516,444,209,6,0
6025,498,240,9,0
9974,596,63,10,0.18
7804,390,140,10,0
3756,744,130,9,0
5402,1107,89,6,0
6758,740,126,8,0
7019,1079,100,6,0
7344,1234,180,10,0
9372,960,122,7,0
2770,881,67,9,0
3052,432,77,9,0
8598,594,104,10,0
7347,1128,144,7,0
9895,1030,85,6,0
9091,1131,99,10,0
7501,487,152,7,0
2877,1005,116,7,0
7331,694,217,6,0
7142,534,114,7,0
3925,1150,121,9,0
8892,550,247,10,0
5580,1243,170,8,0
7891,600,226,8,0
7101,296,112,9,0.07
8621,514,77,7,0.06
6579,691,87,6,0
3315,1002,175,6,0
2788,320,146,7,0
5274,1214,128,7,0
5630,507,55,6,0.03
4124,1055,161,8,0
4010,1056,212,8,0
4865,798,244,9,0
9266,1057,237,9,0
6298,1169,175,9,0
4178,473,128,8,0
7661,278,154,8,0.02
7728,1057,206,9,0
9352,298,79,9,0.5
8353,751,178,8,0
3664,1066,167,6,0
8320,298,95,9,0.23
2987,709,154,7,0
8612,927,122,8,0
9714,910,111,8,0
4825,1017,239,9,0
2618,722,113,8,0
2563,536,60,6,0
4710,495,174,10,0
4094,531,151,10,0
9586,818,93,7,0
3872,1088,218,8,0
8629,1149,100,6,0
4526,286,195,8,0
3925,1125,160,7,0
4075,1244,190,9,0
6109,318,79,10,0.13
4800,726,191,6,0
9993,724,226,6,0
9950,590,116,9,0
6515,949,101,8,0
3934,1153,170,6,0
9098,616,239,10,0
7620,1062,73,7,0
7133,617,83,6,0
3188,621,165,8,0
8800,618,218,7,0
7940,381,226,8,0
7878,373,107,8,0.04
3757,982,55,10,0
4581,1040,220,9,0
9612,660,101,6,0
7842,926,144,10,0
8262,767,228,9,0
3752,958,181,6,0
3164,1203,182,7,0
6541,475,162,9,0
9911,375,55,6,0.52
3800,1083,208,6,0
6760,1045,192,9,0
3644,693,93,6,0
4158,420,165,10,0
7812,976,119,9,0
9859,1155,155,7,0
4070,977,68,10,0
9644,727,222,6,0
3325,776,178,8,0
7518,834,228,7,0
5375,408,239,6,0
8196,403,123,8,0.01
8057,1173,218,9,0
4864,270,114,6,0
2779,469,243,7,0
3811,1191,214,7,0
2582,443,102,9,0
9753,928,136,8,0
5037,606,205,6,0
9413,1129,167,10,0
9087,790,176,8,0
8272,1080,94,10,0
6360,1171,146,10,0
4342,902,240,7,0
8255,1247,178,9,0
5765,698,226,6,0
5019,772,239,6,0
5182,536,176,10,0
7040,589,172,7,0
6553,613,246,9,0
9054,1244,203,8,0
4816,509,136,6,0
7273,1165,230,9,0
4763,288,59,6,0.13
8269,953,95,6,0
9621,1084,125,6,0
3211,273,151,7,0
8297,432,73,7,0.12
5536,712,137,8,0
8393,326,242,7,0
5613,1203,53,7,0
3975,852,228,7,0
5614,274,86,7,0.08
6323,942,109,8,0
3741,1149,100,7,0
9792,619,222,10,0
9789,353,81,8,0.33
3826,884,128,8,0
4202,476,64,7,0
9668,535,88,8,0.05
6980,1135,61,7,0
2762,870,115,9,0
9343,1176,227,6,0
5799,577,199,8,0
8417,904,90,7,0
5178,879,188,8,0
6650,400,106,10,0.01
3449,484,180,10,0
4670,423,82,7,0
3668,1137,106,9,0
7774,678,95,10,0
5107,307,67,6,0.09
4176,924,203,10,0
4565,598,156,7,0
5588,398,116,10,0
3380,594,83,10,0
9023,606,53,10,0.21
8030,712,143,6,0
2762,867,73,9,0
9966,937,169,6,0
3417,1017,62,7,0
6281,443,135,10,0
5063,1148,177,7,0
4665,1032,172,10,0
4356,686,166,9,0
3009,594,121,9,0
6779,797,191,9,0
9899,986,233,6,0
3031,1115,246,9,0
6970,690,225,6,0
8135,375,79,8,0.16
9641,698,85,8,0.01
8285,490,191,7,0
9347,313,102,7,0.2
9377,826,246,7,0
4833,1205,154,8,0
9935,906,230,6,0
5389,593,58,9,0
9949,351,189,9,0.01
4512,1081,51,8,0
8164,728,206,7,0
4230,887,223,6,0
2764,916,98,8,0
7513,1039,219,7,0
4325,393,126,6,0
7439,882,174,7,0
2969,882,144,7,0
7381,605,80,10,0.01
6309,552,120,8,0
9818,587,249,9,0
7492,681,51,7,0.05
6470,1096,169,7,0
2757,511,148,8,0
3060,536,67,8,0
3153,1096,123,10,0
6134,1125,107,6,0
3206,391,102,10,0
6998,802,139,7,0
7369,601,53,7,0.07
6389,1219,63,10,0
9930,796,100,10,0
8243,884,213,8,0
4199,516,54,10,0
9421,822,213,6,0
4839,850,52,7,0
9954,656,206,7,0
7747,749,84,6,0
7676,1212,220,8,0
5347,923,60,7,0
6105,1187,199,9,0
8489,281,179,10,0.02
9902,1179,101,8,0
4455,1215,111,8,0
4472,967,230,8,0
2719,612,218,9,0
6694,963,160,9,0
3552,1236,122,7,0
8533,1224,171,7,0
7786,438,201,6,0
2670,1025,75,6,0
4044,984,63,7,0
6526,523,171,9,0
9302,531,170,7,0
9046,391,136,10,0.03
3990,544,107,6,0
5701,398,107,9,0
5779,817,84,10,0
9847,347,118,9,0.13
4883,652,149,7,0
6594,1163,91,9,0
4434,318,126,6,0
9809,1092,119,9,0
8871,1087,81,6,0
9808,499,89,10,0.09
3665,965,226,10,0
8678,467,214,9,0
3541,1186,92,10,0
4624,1016,96,8,0
8036,368,155,7,0
5852,957,107,7,0
8801,541,228,8,0
6162,1175,162,8,0
5419,613,132,9,0
5744,477,245,8,0
6782,1137,73,10,0
9688,1002,180,9,0
3919,1104,175,8,0
8434,1214,168,6,0
5463,981,71,9,0
9827,723,134,7,0
7856,495,102,10,0.01
2704,275,218,6,0
7389,807,214,6,0
6251,508,150,6,0
2538,277,196,7,0
2576,891,180,7,0
4190,991,187,7,0
9764,718,108,9,0
5562,824,222,6,0
9863,558,146,7,0
6508,1130,203,7,0
5737,781,170,7,0
8649,1075,192,8,0
5758,1155,162,9,0
8674,553,172,10,0
4019,393,151,8,0
9581,440,95,6,0.07
9255,818,176,7,0
2869,695,247,9,0
4679,1237,185,7,0
7846,521,212,10,0
9966,636,116,9,0
5856,1062,56,10,0
8537,586,192,9,0
3933,953,168,8,0
2953,630,171,9,0
3415,424,199,7,0
8564,853,135,10,0
3006,303,225,7,0
8851,403,58,6,0.33
3782,785,174,6,0
3489,1237,93,7,0
9848,527,97,7,0.03
9151,367,107,6,0.07
5716,1191,191,7,0
5612,476,197,9,0
9441,912,242,6,0
9925,403,100,7,0.11
7990,984,179,7,0
8294,724,230,8,0
8666,1151,179,7,0
4652,1049,137,10,0
5802,1007,121,9,0
7139,253,128,8,0.07
9564,389,141,10,0.03
3462,1228,59,10,0
8385,922,104,10,0
8626,999,135,6,0
3865,1047,180,7,0
8558,538,103,9,0.01
3539,1094,240,7,0
5877,641,165,8,0
8523,797,98,9,0
2933,500,163,7,0
7499,393,56,6,0.25
9382,561,128,7,0
6015,1233,57,9,0
5594,1014,156,8,0
8590,519,105,6,0
7084,661,148,6,0
8359,1034,147,7,0
4694,292,68,7,0.07
6179,1101,96,8,0
6578,1100,66,8,0
9079,1238,194,10,0
7792,1040,197,6,0
7413,1164,192,6,0
8320,852,103,7,0
8080,319,98,9,0.15
4551,719,107,6,0
6053,1225,218,8,0
9527,1071,248,10,0
4865,1049,56,10,0
4823,341,179,10,0
3425,424,229,9,0
8099,1240,76,9,0
4050,251,191,10,0
4649,1109,112,9,0
5049,1070,165,7,0
5048,1048,166,8,0
9633,462,142,10,0.01
9031,499,118,9,0.01
6014,586,78,7,0
5389,1057,144,7,0
9748,1161,132,10,0
9017,835,113,9,0
8654,299,151,8,0.04
9772,762,126,6,0
4278,783,99,7,0
8559,361,145,9,0.01
7532,982,197,6,0
4886,1056,57,9,0
8625,1174,222,6,0
9998,603,118,9,0
8610,1015,209,9,0
9658,845,106,7,0
6475,965,188,9,0
9002,390,65,7,0.32
7578,288,188,9,0
6840,465,229,8,0
3280,815,124,6,0
8000,1134,106,8,0
6341,694,154,10,0
8404,469,238,10,0
7186,625,87,7,0
3619,1181,183,7,0
5359,442,241,7,0
3381,664,143,8,0
4771,914,124,6,0
4364,641,70,7,0
6658,287,121,8,0.03
5714,533,57,8,0.02
8989,1131,217,6,0
9371,1057,205,8,0
8782,1154,90,8,0
8148,683,80,8,0
6219,341,241,9,0
9412,865,190,6,0
7454,1137,206,7,0
8352,869,105,10,0
2940,950,165,6,0
2702,970,79,8,0
3868,720,222,7,0
8878,612,167,10,0
6964,555,60,7,0.04
9570,464,154,6,0
7550,1088,224,7,0
2950,745,148,9,0
6467,1101,164,7,0
6000,1173,223,9,0
5647,873,181,6,0
6467,803,149,7,0
5362,852,156,7,0
3455,834,155,8,0
9994,495,243,10,0
8948,1089,93,7,0
8349,307,163,8,0.01
9661,999,105,10,0
6217,540,153,7,0
9061,1111,86,9,0
7371,1196,123,6,0
3382,658,129,9,0
8677,974,106,9,0
9043,738,178,8,0
6752,589,75,10,0.01
5315,346,67,9,0.08
4061,345,91,8,0
4400,1101,173,10,0
5590,427,86,9,0
4478,915,102,9,0
6642,825,97,9,0
3540,423,158,6,0
6555,708,249,6,0
6209,737,175,6,0
8033,880,238,7,0
3206,711,131,7,0
9839,506,111,8,0.02
9708,450,109,10,0.06
7253,309,60,6,0.35
7170,922,173,6,0
6881,1199,224,7,0
5346,669,197,10,0
4191,627,95,6,0
4027,1045,135,8,0
7410,1051,175,9,0
9758,374,164,8,0.01
3513,1227,165,8,0
6172,1059,165,10,0
4419,826,115,7,0
8248,948,95,6,0
3720,701,52,10,0
4168,462,159,10,0
4996,1174,161,9,0
6663,298,116,7,0.03
5400,684,143,8,0
3635,971,122,6,0
7355,586,173,8,0
3707,1087,216,6,0
2876,1039,63,9,0
4702,1113,87,7,0
9969,1143,217,6,0
5697,714,152,9,0
6800,1242,122,10,0
8992,769,156,6,0
3341,745,120,10,0
9790,916,163,7,0
6957,549,173,9,0
7499,637,66,9,0.02
5291,298,144,7,0
3339,1114,128,6,0
8532,1028,52,9,0.01
3416,1227,243,7,0
7420,1149,165,7,0
5053,535,54,6,0.01
8663,1091,236,7,0
4803,771,223,8,0
9310,1198,64,7,0
4559,997,121,9,0
6705,1072,144,10,0
8079,316,70,7,0.34
9117,506,130,7,0
5287,471,140,10,0
2915,1116,107,7,0
9957,1086,61,7,0
3244,1200,75,8,0
8811,458,149,8,0
8191,982,78,6,0
5913,649,107,7,0
6926,977,119,7,0
4913,901,139,7,0
4187,570,195,6,0
6546,304,219,6,0
4638,1063,183,8,0
5172,915,192,8,0
6404,1148,84,10,0
6722,412,54,7,0.19
2870,268,114,8,0
6652,735,196,10,0
6700,979,128,10,0
7950,399,233,8,0
8633,554,138,8,0
9886,1100,203,10,0
